marka;model;rok_prod;paliwo;przebieg;pojemnosc;skr_bie;kolor;stan;cena;kraj;link
Volkswagen;Golf;2021;Benzyna;10000;1984;Automatyczna;Czarny;U¿ywane;150259;Niemcy;https://www.autoscout24.de/smyle/details/e2233645-0667-4a90-be54-f477fd666180
Volkswagen;Golf;2021;Diesel;7346;1984;Automatyczna;Czarny;U¿ywane;164354;Niemcy;https://www.autoscout24.de/smyle/details/3b683628-0562-4c15-8206-222db37bc5d2
Volkswagen;Golf;2021;Benzyna;9529;1984;Automatyczna;Czarny;U¿ywane;154954;Niemcy;https://www.autoscout24.de/smyle/details/3ce47402-f614-4a7e-b337-44c58311580e
Volkswagen;Golf;2021;Benzyna;14990;1984;Automatyczna;Czerwony;U¿ywane;210419;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-gti-golf-gti-2-0-tsi-opf-dsg-benzin-rot-71bf82c6-288c-40f7-89e4-3c5d16b8e02e
Volkswagen;Golf;2014;Benzyna;35990;1390;Manualna;Niebieski;U¿ywane;79430;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-vi-cabriolet-1-4-tsi-gra-shz-navi-allwetter-benzin-blau-e0694a0f-5793-4995-982c-56f2462cd468
Volkswagen;Golf;2021;Benzyna;15019;1984;Automatyczna;Szary;U¿ywane;176226;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-gti-8-2-0-tsi-opf-dsg-benzin-grau-25ff083b-e82f-44d6-af10-f26eeb03ce62
Volkswagen;Golf;2017;Benzyna;67845;1395;Manualna;Szary;U¿ywane;74495;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-golf-1-4-tsi-bluemotion-technology-allstar-benzin-grau-2197f11a-6dc3-4962-a412-bfa87ad135ff
Volkswagen;Golf;2021;Diesel;10765;1395;Manualna;Szary;U¿ywane;119563;Niemcy;https://www.autoscout24.de/smyle/details/6391cfb0-f1c9-4fdb-bc85-7527b50c2706
Volkswagen;Golf;2021;Diesel;13745;1395;Automatyczna;Szary;U¿ywane;126665;Niemcy;https://www.autoscout24.de/smyle/details/95be9018-6c0c-4945-ba0e-d377d103dcd2
Volkswagen;Golf;2021;Benzyna;18273;1498;Automatyczna;Szary;U¿ywane;133428;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-viii-united-1-5-etsi-dsg-acc-led-plus-benzin-grau-4342a70a-aaef-406e-b1f7-260247aee9a1
Volkswagen;Golf;2021;Benzyna;2890;1498;Manualna;Czarny;U¿ywane;145089;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-1-5tsi-style-sofort-navi-ledplus-kamera-ergoactiv-benzin-schwarz-c6d46457-25d4-4573-b870-10c47cf957ae
Volkswagen;Golf;2017;Benzyna;58900;1498;Automatyczna;Czarny;U¿ywane;98277;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-highline-navi-ahk-led-pdc-rearv-benzin-schwarz-1c46d53d-75e0-4dc0-a2b0-caa70c25cb0d
Volkswagen;Golf;2021;Benzyna;23880;1984;Automatyczna;Czarny;U¿ywane;227903;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-viii-r-4m-dsg-navi-led-acc-dcc-benzin-schwarz-1841d997-4c5e-4729-a4d8-7f83827a4566
Volkswagen;Golf;2017;Benzyna;69800;1395;Manualna;Bia³y;U¿ywane;78420;Niemcy;https://www.autoscout24.de/angebote/volkswagen-golf-highline-1-4tsi-led-navi-acc-parkpilot-mfll-benzin-weiss-0c62a7c4-c938-4433-b8d6-5757565d0da3
Volkswagen;Golf;2016;Diesel;201 800;1 968;Automatyczna;Srebrny;U¿ywane;55900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi150km-automat-od-1-wlasciciela-pl-100-oryginal-100-serwis-ID6Es90G.html
Volkswagen;Golf;2016;Benzyna;196 000;1 197;Manualna;Bia³y;U¿ywane;37900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-1-wlasciciel-bezwypadkowy-ID6EvNvc.html
Volkswagen;Golf;2016;Benzyna;62 000;1 395;Automatyczna;Bia³y;U¿ywane;9999;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-salon-1-wlasciciel-kompletne-wyposazenie-ID6Ev4Ws.html
Volkswagen;Golf;2019;Benzyna;29 000;1 498;Automatyczna;Szary;U¿ywane;89900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-highline-1-5-tsi-serwis-aso-niski-przebieg-ID6Erzq9.html
Volkswagen;Golf;2006;Diesel;350 000;1 896;Manualna;Czarny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-alufelgi-16-klimatyzacja-b-ladny-ID6Euly5.html
Volkswagen;Golf;2013;Diesel;162 000;1 968;Manualna;Bia³y;U¿ywane;34900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-gtd-ID6EtecY.html
Volkswagen;Golf;2018;Benzyna;110 878;999;Manualna;Srebrny;U¿ywane;62900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110km-fv23-navi-bt-czujniki-isofix-multifunkcja-alu-ID6Elp2J.html
Volkswagen;Golf;2008;Benzyna;177 000;1 595;Manualna;Srebrny;U¿ywane;17700;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102km-2008r-5-drzwi-z-niemiec-ID6ExIcl.html
Volkswagen;Golf;2018;Benzyna;80 654;1 984;Automatyczna;Inny kolor;U¿ywane;89000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6ExIJC.html
Volkswagen;Golf;2004;Diesel;385 000;1 896;Manualna;Niebieski;U¿ywane;9990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ekonomiczny-zadbany-ID6Es0Kd.html
Volkswagen;Golf;2011;Benzyna;126 200;1 197;Automatyczna;Czarny;U¿ywane;26900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-6-automat-w-perfekcyjnym-stanie-ID6EsZZV.html
Volkswagen;Golf;2006;Benzyna;174 000;1 984;Manualna;Czarny;U¿ywane;19000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-gti-warszawa-ID6EsFFy.html
Volkswagen;Golf;2003;Benzyna;189 000;2 324;Manualna;Szary;U¿ywane;15900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-3-v5170-km-gtibezwypadkowystan-mega-zadbany-ID6Eni5s.html
Volkswagen;Golf;2014;Benzyna;85 300;1 197;Manualna;Srebrny;U¿ywane;36500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vii-1-2-ID6Ex6W0.html
Volkswagen;Golf;2015;Diesel;228 403;1 968;Manualna;Inny kolor;U¿ywane;40500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2-0-tdi-150-km-ID6Esu35.html
Volkswagen;Golf;2005;Benzyna;196 000;1 390;Manualna;Czarny;U¿ywane;10950;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-super-stan-wersja-sport-ID6ExHol.html
Volkswagen;Golf;2010;Diesel;174 836;1 598;Manualna;Czarny;U¿ywane;26800;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-wersja-exclusive-ID6ExHcV.html
Volkswagen;Golf;2012;Benzyna;190 300;1 390;Manualna;Czarny;U¿ywane;27600;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-benzyna-z-niemiec-bezwypadkowy-ID6Ewfot.html
Volkswagen;Golf;2005;Benzyna;229 500;1 390;Manualna;Szary;U¿ywane;17200;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-pakiet-gt-1-4-mpi-klima-ID6ExE8z.html
Volkswagen;Golf;1993;Benzyna;243 000;1 781;Manualna;Czerwony;U¿ywane;4500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-ID6Et3Sf.html
Volkswagen;Golf;2015;Diesel;132 000;1 968;Manualna;Czarny;U¿ywane;45900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-cr-hacback-prywatne-ID6ErXJg.html
Volkswagen;Golf;2007;Benzyna;165 000;1 595;Manualna;Srebrny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-idealny-grzane-fotele-klima-alu-zadbany-ID6EvHVK.html
Volkswagen;Golf;2007;Benzyna;166 000;1 595;Manualna;Srebrny;U¿ywane;14990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-z-de-166tys-km-klima-tour-gwarancja-oplacony-ID6EweyM.html
Volkswagen;Golf;2022;Diesel;1;1 968;Automatyczna;Niebieski;Nowe;137973;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-od-reki-style-2-0-tdi-150km-czujniki-parkowania-z-przodu-i-z-tylu-ID6EvGWF.html
Volkswagen;Golf;2010;Diesel;209 000;1 598;Manualna;Czarny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6EvGPg.html
Volkswagen;Golf;2007;Diesel;165 000;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oryginalny-przebieg-bez-wkladu-finansowego-ID6EvGLe.html
Volkswagen;Golf;2007;Benzyna;192 000;1 390;Manualna;Srebrny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-mpi-5-drzwi-nawigacja-pl-kamera-cofania-godny-uwagi-top-ID6EvNZv.html
Volkswagen;Golf;2011;Diesel;212 000;1 968;Automatyczna;Srebrny;U¿ywane;33000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-r-line-dsg-lopatki-skora-xenon-navi-bbs-ID6ExJRw.html
Volkswagen;Golf;2009;Diesel;185 000;1 896;Manualna;Niebieski;U¿ywane;18500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-volkswagen-golf-5-1-9-tdi-2009r-bluemotion-niski-przebieg-ID6EvNOz.html
Volkswagen;Golf;2007;Diesel;197 300;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-kombi-1-9-tdi-ID6EnmjE.html
Volkswagen;Golf;2007;Benzyna;179 000;1 595;Manualna;Czarny;U¿ywane;22400;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oplacony-lift-1-6-mpi-102ps-idealny-200-oryg-ID6ExJZo.html
Volkswagen;Golf;2007;Benzyna;138 550;1 390;Manualna;Srebrny;U¿ywane;16300;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-140ps-salonowy-jeden-wlasciciel-ID6EwgrQ.html
Volkswagen;Golf;2016;Diesel;201 800;1 968;Automatyczna;Srebrny;U¿ywane;55900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi150km-automat-od-1-wlasciciela-pl-100-oryginal-100-serwis-ID6Es90G.html
Volkswagen;Golf;2016;Benzyna;196 000;1 197;Manualna;Bia³y;U¿ywane;37900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-1-wlasciciel-bezwypadkowy-ID6EvNvc.html
Volkswagen;Golf;2016;Benzyna;62 000;1 395;Automatyczna;Bia³y;U¿ywane;9999;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-salon-1-wlasciciel-kompletne-wyposazenie-ID6Ev4Ws.html
Volkswagen;Golf;2019;Benzyna;29 000;1 498;Automatyczna;Szary;U¿ywane;89900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-highline-1-5-tsi-serwis-aso-niski-przebieg-ID6Erzq9.html
Volkswagen;Golf;2006;Diesel;350 000;1 896;Manualna;Czarny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-alufelgi-16-klimatyzacja-b-ladny-ID6Euly5.html
Volkswagen;Golf;2013;Diesel;162 000;1 968;Manualna;Bia³y;U¿ywane;34900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-gtd-ID6EtecY.html
Volkswagen;Golf;2018;Benzyna;110 878;999;Manualna;Srebrny;U¿ywane;62900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110km-fv23-navi-bt-czujniki-isofix-multifunkcja-alu-ID6Elp2J.html
Volkswagen;Golf;2008;Benzyna;177 000;1 595;Manualna;Srebrny;U¿ywane;17700;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102km-2008r-5-drzwi-z-niemiec-ID6ExIcl.html
Volkswagen;Golf;2021;Benzyna;24598;1498;Manualna;Niebieski;U¿ywane;104763;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-5-tsi-life-96kw-gasolina-azul-f8359e64-e7f7-40a9-8bb8-789f665c62d7?source=list_searchresults
Volkswagen;Golf;2019;Benzyna;37616;1498;Manualna;Czerwony;U¿ywane;105703;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-5-tsi-evo-r-line-110kw-gasolina-rojo-12686518-2afe-411f-a076-1f9344ff4f03?source=list_searchresults
Volkswagen;Golf;2017;Benzyna;46550;1984;Manualna;Czerwony;U¿ywane;107113;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-gasolina-rojo-1ee87671-7c69-40a9-a01c-129771204ab5?source=list_searchresults
Volkswagen;Golf;2020;Benzyna;15000;1498;Manualna;Czarny;U¿ywane;107630;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-5-tsi-evo-bm-advance-96kw-gasolina-negro-08dd9f5a-7753-4ca0-b777-2e562e03c163?source=list_searchresults
Volkswagen;Golf;2020;Benzyna;19560;1498;Automatyczna;Czarny;U¿ywane;107630;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-5-tsi-evo-advance-dsg7-110kw-gasolina-negro-a852e907-d1ca-4287-b48e-74c0456337c7?source=list_searchresults
Volkswagen;Golf;2015;Benzyna;85500;1984;Manualna;Szary;U¿ywane;108053;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-performance-230-gasolina-gris-5fe20075-663e-4814-acaf-a5541e91387b?source=list_searchresults
Volkswagen;Golf;2017;Diesel;99600;1968;Automatyczna;;U¿ywane;109980;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-cr-bmt-gtd-dsg-184-diesel-3121195f-1650-4bd9-9a56-970a4f614516?source=list_searchresults
Volkswagen;Golf;2015;Benzyna;68183;1984;Automatyczna;;U¿ywane;110450;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-220cv-dsg-bmt-gasolina-1e67fe51-a35b-4a30-a463-4750efc3d876?source=list_searchresults
Volkswagen;Golf;2002;Benzyna;221492;3189;Manualna;Czarny;U¿ywane;112753;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-r32-gasolina-negro-452ad077-279b-489c-aae2-b823cb9ef9d1?source=list_searchresults
Volkswagen;Golf;2017;Hybryda;98000;1395;Automatyczna;Bia³y;U¿ywane;112776;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gte-1-4-tsi-electro-gasolina-blanco-4f3d69db-61f1-4302-b2c3-73ea15589434?source=list_searchresults
Volkswagen;Golf;2021;Elektryczny;6812;;Automatyczna;Srebrny;U¿ywane;112800;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-e-golf-epower-electrico-plateado-1d0e8fc9-7930-4a8c-a47e-a6608a137042?source=list_searchresults
Volkswagen;Golf;1983;Benzyna;36000;1600;;Niebieski;U¿ywane;112800;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-cabriolet-spider-gasolina-azul-e750e85a-bede-400e-9e38-eabafe4b447a?source=list_searchresults
Volkswagen;Golf;2018;Diesel;47100;1968;Automatyczna;Czerwony;U¿ywane;114679;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-sport-dsg7-110kw-diesel-rojo-ed628fb7-ab43-4933-b407-162d661a4445?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;67276;;Manualna;Szary;U¿ywane;121730;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-vii-gti-performance-2-0-tsi-245-cv-5p-gasolina-gris-87c5985d-54ea-48a9-8116-be5f4835cc12?source=list_searchresults
Volkswagen;Golf;2019;Diesel;28000;1968;Automatyczna;Czerwony;U¿ywane;121730;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-r-line-dsg7-110kw-diesel-rojo-dc199b19-c95c-4a6e-832f-56eafa042aac?source=list_searchresults
Volkswagen;Golf;2018;Hybryda;76000;1395;Automatyczna;Niebieski;U¿ywane;122152;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gte-1-4-tsi-electro-gasolina-azul-c3d1e44e-aa98-4517-969a-8e0e297b470e?source=list_searchresults
Volkswagen;Golf;2016;Benzyna;79522;1984;Automatyczna;Bia³y;U¿ywane;122152;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-clubsport-dsg-265-gasolina-blanco-29efb3a7-34d7-4f7d-aa88-84550f748566?source=list_searchresults
Volkswagen;Golf;1991;Benzyna;135092;1800;Manualna;Czarny;U¿ywane;124503;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-g60-gasolina-negro-402d6a10-b476-4e57-ac8d-017b38fe581d?source=list_searchresults
Volkswagen;Golf;2019;Benzyna;15000;1498;Automatyczna;Szary;U¿ywane;125020;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-sportsvan-1-5-tsi-evo-sport-dsg7-110kw-gasolina-gris-66af2d47-bd76-4650-8001-7cfdea3a0d45?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;50622;1984;Manualna;Czarny;U¿ywane;126383;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-169kw-gasolina-negro-7d0a69dc-1c16-44e9-8e9f-9b14824230ed?source=list_searchresults
Volkswagen;Golf;2017;Benzyna;64000;1984;Automatyczna;Czarny;U¿ywane;126853;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-performance-dsg7-180kw-gasolina-negro-1cfe32a5-84e9-4787-a4ae-8ece6b7b3c5c?source=list_searchresults
Volkswagen;Golf;2020;Benzyna;10194;1498;Manualna;;U¿ywane;126853;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-style-1-5-tsi-96kw-130cv-gasolina-8af0a7d2-ede6-47b2-aa8b-ba534270babc?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;55000;1984;Manualna;Czarny;U¿ywane;129250;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-169kw-gasolina-negro-62e0f5a2-2d5c-4957-964f-b0a9cc042f4c?source=list_searchresults
Volkswagen;Golf;2019;Benzyna;21539;1984;Manualna;Czarny;U¿ywane;131585;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-performance-180kw-gasolina-negro-0955cae8-0d00-4711-bd5f-f9d98289b1c9?source=list_searchresults
Volkswagen;Golf;2020;Hybryda;6339;1395;Automatyczna;Czarny;U¿ywane;138180;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gte-1-4-tsi-electro-gasolina-negro-360aed4a-ec7a-499b-b388-1cd603d2b84e?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;52309;1984;Manualna;Czarny;U¿ywane;139843;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-performance-180kw-gasolina-negro-64e6ad26-d41d-413c-8352-e31729dfd979?source=list_searchresults
Volkswagen;Golf;2020;Diesel;16500;1968;Automatyczna;¯ó³ty;U¿ywane;141000;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-r-line-dsg-110kw-diesel-amarillo-10285617-8b00-4efa-8020-a83715a418b4?source=list_searchresults
Volkswagen;Golf;2020;Diesel;20000;1968;Automatyczna;Szary;U¿ywane;147533;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-sport-dsg7-110kw-diesel-gris-9f51cb52-ddb2-4af9-8c4d-23783645244f?source=list_searchresults
Volkswagen;Golf;2021;Diesel;6500;1968;Automatyczna;Bia³y;U¿ywane;149883;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-r-line-dsg-110kw-diesel-blanco-5d5eefc3-c864-4dfd-9b26-43f0e909f86e?source=list_searchresults
Volkswagen;Golf;2021;Diesel;19850;1968;Automatyczna;Czarny;U¿ywane;154630;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0tdi-r-line-dsg-110kw-diesel-negro-7b4991c4-40c6-45d8-b450-80b922055cbe?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;80000;1984;Automatyczna;Szary;U¿ywane;155053;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-r-dsg7-228kw-gasolina-gris-fd92f8d3-f22f-48bc-ae8d-6ecb26685d94?source=list_searchresults
Volkswagen;Golf;2021;Diesel;9200;1968;Automatyczna;Czerwony;U¿ywane;162103;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-variant-2-0tdi-r-line-dsg-110kw-diesel-rojo-6b9c2765-8baf-4440-bd28-ea82702e019e?source=list_searchresults
Volkswagen;Golf;2019;Benzyna;34000;1984;Automatyczna;Bia³y;U¿ywane;164453;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-tcr-dsg7-213kw-gasolina-blanco-ff414e65-2842-43d7-919d-8aad75089c60?source=list_searchresults
Volkswagen;Golf;2019;Benzyna;23000;1984;Automatyczna;Czarny;U¿ywane;173430;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-2-0-tsi-tcr-dsg7-213kw-gasolina-negro-519a4d20-8b6c-4888-ae1b-7b6bf243e20e?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;12800;1984;Manualna;Srebrny;U¿ywane;173853;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-180kw-gasolina-plateado-299f082f-2fc7-4259-981f-fa959df56c6e?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;5000;1984;Automatyczna;Bia³y;U¿ywane;178553;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-dsg-180kw-gasolina-blanco-9b6e11fa-0540-427f-81fd-bf5f41479ee8?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;12147;1984;Automatyczna;Bia³y;U¿ywane;182830;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-dsg-180kw-gasolina-blanco-6b70f16b-d809-441b-8486-f3addfb2ac1e?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;12500;1984;Automatyczna;Szary;U¿ywane;187483;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-dsg-180kw-gasolina-gris-25da4d0d-5d9c-4920-9f00-2162702b4240?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;12500;1984;Automatyczna;Szary;U¿ywane;187483;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-gti-dsg-180kw-gasolina-gris-96b52731-e9cc-4083-9380-f8e53f3f74d7?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;12000;1984;Automatyczna;Bia³y;U¿ywane;187530;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-r-dsg7-228kw-gasolina-blanco-bfa49f77-ed66-4e14-b26b-d0358521bf92?source=list_searchresults
Volkswagen;Golf;2018;Benzyna;21200;1984;Automatyczna;Szary;U¿ywane;190303;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-r-dsg7-228kw-gasolina-gris-1c51495b-7e5c-44d1-aec8-d724df92660e?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;8000;;Automatyczna;Szary;U¿ywane;211453;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-berlina-automatico-de-5-puertas-gasolina-gris-d00bac7c-5c35-44ba-bfa3-3934090a7527?source=list_searchresults
Volkswagen;Golf;2021;Benzyna;7000;1984;Automatyczna;Czarny;U¿ywane;262730;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-2-0-tsi-r-dsg-235kw-gasolina-negro-38f9e0f1-9126-4c3a-a0be-71d121ec2a9c?source=list_searchresults
Volkswagen;Golf;1995;Diesel;340000;1896;Manualna;Czerwony;U¿ywane;4089000;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-iii-diesel-1-9d-cl-diesel-rojo-fc3d3bc9-8e17-4158-9ec1-7046b3f395c4?source=list_searchresults
Volkswagen;Golf;1986;Benzyna;132000;1781;Manualna;Szary;U¿ywane;4700;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-8-cl-gasolina-gris-9acc0e93-c144-4c4a-942f-195ad9da4ec3?source=list_searchresults
Volkswagen;Golf;1997;Diesel;247000;1896;Manualna;Bia³y;U¿ywane;5170;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-9tdi-gl-diesel-blanco-78e085f4-3430-4e19-9822-c59d0bca60c0?source=list_searchresults
Volkswagen;Golf;1991;Benzyna;176115;1595;Manualna;Niebieski;U¿ywane;5640;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-6-cl-gasolina-azul-e954dbf6-e871-4359-9ec8-7610c0d1af92?source=list_searchresults
Volkswagen;Golf;1990;Benzyna;106802;1595;Automatyczna;Niebieski;U¿ywane;5640;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-6-cl-gasolina-azul-ac29e1b1-f7a4-8422-e053-0100007f641b?source=list_searchresults
Volkswagen;Golf;1997;Benzyna;114000;1595;Manualna;Niebieski;U¿ywane;6110;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-6-gt-special-gasolina-azul-756ec22e-e13a-4a74-aab2-bf565bdbea6d?source=list_searchresults
Volkswagen;Golf;1997;Benzyna;185000;1598;Manualna;Czerwony;U¿ywane;6815;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-iii-1-6-match-gasolina-rojo-593aad0f-adcd-40fe-891d-ae4a69bab90c?source=list_searchresults
Volkswagen;Golf;1991;Benzyna;233176;;Manualna;Bia³y;U¿ywane;7045;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-gti-1-8-gasolina-blanco-5326e158-4f23-4982-995e-00f1bf249120?source=list_searchresults
Volkswagen;Golf;2001;Benzyna;462000;1595;Manualna;Niebieski;U¿ywane;7050;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-6-highline-105-gasolina-azul-31db2d79-102e-489b-b6c5-910e5f6821b4?source=list_searchresults
Volkswagen;Golf;1999;Benzyna;242000;1595;Manualna;Niebieski;U¿ywane;7050;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-iv-1-6-conceptline-100-gasolina-azul-96a51397-6afd-4f1b-9c7a-15ccb8e3e538?source=list_searchresults
Volkswagen;Golf;1999;Benzyna;160000;1390;Manualna;Bia³y;U¿ywane;7520;Hiszpania;https://www.autoscout24.es/anuncios/volkswagen-golf-1-4-conceptline-gasolina-blanco-3664d5c6-137c-4e6e-ad15-e77b9f1d15c2?source=list_searchresults
